5949892,5949892
555848,5644462
341338,4543082
2373498,4951082
2130789,5875911
7776393,7776393
3648412,7194574
3074863,6987026
7692735,1709490
993379,84320
3712684,7038711
2585450,2585450
6065823,2199020
5531505,5531505
5465036,7622702
6881789,6881789
6402686,589942
3089205,6147472
5823918,5823918
344601,4613035
6529045,5352254
460375,2264743
2221220,2339474
5992992,7350458
1323478,253623
5879527,899292
4097555,4097555
3077549,7456519
4754569,4128280
5002152,6982465
2784827,6796364
2624850,7694147
6770577,104167
7316571,4437054
4983771,5345388
2168251,2168251
6450555,7051803
4136444,4236810
7125974,7125974
6177542,6312594
390607,4177899
3185279,6884912
6513941,6513941
8197460,2128931
6850747,1997378
4719685,3290757
2309157,2309157
4090769,6864828
2960902,5886385
4467003,5831891
5742699,4858937
1290811,4304726
3130373,3257870
1251065,5939457
5200311,7103184
1556322,4734353
2636392,2636392
2750203,4091073
5746271,6533062
7798295,7798295
401880,6004327
1131904,5223207
6705396,4968637
4143049,4143049
7397382,7397382
3624353,20988
1944923,2190726
6859782,4777271
6180477,6912977
1149845,1149845
3493641,6543500
2822211,2822211
4350643,4350643
5122188,5828007
3603824,3603824
7459322,6384051
4652877,4652877
924310,4492277
6969412,4612337
2647224,3585997
5388120,2799608
4030817,953532
7880515,7880515
3510920,6043159
5561118,5561118
5043276,5043276
5418798,3946684
2101397,494207
6211782,6211782
4886740,4886740
2364367,2364367
8099061,8099061
4627893,7897836
5687904,5687904
3645111,3212227
217083,255562
3008123,4576411
6497726,6497726
4058529,4058529
6876724,1035604
4618022,4124468
6207320,6207320
5434281,4254820
6117214,6633150
503945,1033517
2480348,871477
6490624,6490624
7539231,7636831
3279295,2940228
2748853,1063314
3497874,3971700
6654867,2253051
684398,8032870
5397727,3738968
6916182,6916182
7830193,7830193
6713540,4731862
4629901,2466526
3628155,3533053
5165774,6270772
1606840,1606840
7462973,522968
1882850,191332
650184,3705986
4641713,7194529
3810762,3546019
1703798,1386030
7407710,5423594
3388506,3388506
3667038,8050531
4693263,7467871
3940473,8080828
4753522,3276722
5973925,5973925
6284987,2577441
7347790,7341932
3000290,4975562
4938449,4938449
7745306,7745306
2054892,2054892
1796173,1796173
5540277,6580987
2575263,573288
3889002,1886215
8231452,8231452
2318002,871311
530122,2547698
942121,5471175
6019064,3285632
2116114,4639935
4034031,4034031
5479089,1409378
4643116,4643116
2364337,2388469
1683357,1683357
896121,7344224
5938143,7149734
1884485,5049875
6629950,6629950
6689003,3958591
6605597,6605597
5862677,3060390
1086826,6770934
6826656,2832745
2071783,2071783
658334,126868
7706748,7706748
6276315,6461521
3493509,3493509
706358,7974581
1704927,122917
5260526,1395737
982430,1131000
8188496,640824
4361269,4361269
350567,932636
6511003,6511003
6051431,6051431
2700331,2700331
3696881,5010322
3417798,1439743
3461224,3461224
6826043,6826043
4821443,5957153
5173115,8114526
7525444,5591115
768555,4433909
914984,2323452
3228443,3228443
5175885,3277349
3135085,4090630
4015435,5064563
1685249,1685249
6842527,383807
6912607,6912607
6592120,6592120
6932363,1214871
704256,704256
63493,4092576
5412468,6964016
6141841,6960616
3417518,3240881
3156635,1675298
4263343,1344079
4453014,7184024
2493919,6181623
3252645,3252645
7420108,7420108
2107560,6603177
8050171,7101318
5917865,5917865
4717720,3292991
1840116,2789168
8037058,695377
507309,6808295
942148,4610602
6987836,6987836
2225565,6162381
116402,1142989
6256609,3652230
67879,6503301
3261706,2592437
2437608,5362591
1626016,3724633
2332516,7352453
408798,1862006
4005615,4005615
5278916,3377072
814962,4698356
6063593,2931633
2809793,2809793
6620666,7154389
3640827,2019318
6876218,6876218
6288987,6288987
5929457,4560686
1113397,1414855
169916,2641333
1547083,1547083
5372638,4570754
4396383,4396383
3136336,6154672
1512523,4341536
8035803,6924145
1108810,4513704
7492430,7492430
3727303,3727303
5988953,7142597
7449553,7449553
2837069,8053399
5123201,1771048
1468607,2963516
5167479,5167479
4780633,4566762
1824904,6123628
7590898,7397802
7042748,7042748
1860973,1860973
7828348,1676148
342289,5981833
4781697,7425694
3096244,3096244
6438599,6438599
7170400,6364660
4957942,4957942
7387012,4529275
8196139,8196139
3648789,5359666
7483572,7666015
4922816,6787985
4730279,134226
7716304,7716304
5202533,5202533
429694,4407567
689373,2267625
1673898,1673898
2335314,7420933
5402718,171546
697144,4906380
6493809,8052490
2985781,7851600
3800801,6679588
4115887,4115887
6574000,2868895
4655274,7836081
3367476,3367476
5357579,1881182
7617151,6719403
8121027,5564967
6358895,6358895
3930750,3930750
4830901,4830901
5109674,5109674
4791363,4791363
1862006,2069842
3217784,6291996
2191785,7189456
2326350,7433703
3887441,139778
1290070,4246480
312064,934293
6929617,2204265
1005833,2765756
445809,3194482
3296814,1761514
4608750,5048631
8104287,8104287
4575616,3125017
5751477,4625858
3257367,1657362
3295523,2946953
6594071,365230
4671744,4484469
1477273,2072868
1173844,8072432
1424206,1424206
6073172,6073172
5741766,4807109
2450927,4258564
4860058,6475195
635300,5878766
7415533,594347
1533999,1892184
5609773,6763277
5948151,5948151
2806599,2532292
675831,662631
486308,486308
4760772,4760772
5723093,6039826
5056475,5839651
1990677,5044840
5555202,601826
4976571,2268255
1732643,7213509
6909455,828197
1557852,1557852
6588995,378948
4362741,5030663
1459861,924280
6290951,6742095
4453893,17686
4239106,6925985
4056750,2450115
3261358,522931
1764393,7662026
1427639,7526959
4620957,3576581
5188291,39733
285814,3895225
783792,5019492
7743850,5124483
3306240,4768553
5997687,443363
1282191,2023647
1014439,2202316
7114624,7114624
382090,678726
5312178,5312178
4569784,5515424
5804617,616164
4559697,4559697
387364,4093514
5443465,704961
7008674,7425027
7972348,1774937
6333012,214884
4037538,2288981
593062,6650642
6536326,6474847
6486832,430077
6407973,6407973
5573173,4615598
7762522,7762522
934349,2074233
5425327,6720494
5058959,2537603
474654,1758050
3361774,3742286
4393070,2771837
4827634,6268647
1032499,1032499
3827813,3827813
6296297,5798270
7972336,7987501
3822850,1431050
4059428,1608907
4934653,2297836
4044346,396008
2431715,2591762
7227611,7227611
8082797,5811946
5148597,2047837
8229980,6832550
7011047,4189209
2294978,2294978
2335885,1618935
6666115,6476437
6667553,2235905
7302004,7302004
6964310,6964310
3396585,3396585
7564996,7590976
5250140,299182
431352,5723055
421936,1001221
7875395,8175577
2563929,2892471
4024108,3200481
5649664,6348445
1300873,915087
180358,6013102
5229133,6909790
5975930,1650224
3903797,6214370
7425988,7425988
3593204,3593204
7508411,7508411
6591234,4515000
1003585,3882136
4840316,7055201
4644362,6069802
3277774,6506636
4582845,726415
7542120,3441131
3656910,4730294
3156585,3156585
2488941,1817698
2053624,6703123
4143581,4143581
7932980,7932980
6532574,2093311
7179551,4061271
7438618,7438618
5503151,81880
4369341,4369341
2510526,2510526
83115,7834570
7659786,7659786
8197862,3094375
7827510,7827510
7349121,5815502
6636594,1563887
1859113,5901883
726421,5986868
2479663,2479663
5227035,5227035
3028006,1236576
8129140,2470143
5549514,6597597
3804595,4690148
5721463,5721463
435332,1750899
6407132,4549344
7830838,3880791
7377019,3880294
840804,506341
4244863,488640
7031127,2567496
1636600,2198927
8211704,8211704
4254536,4254536
6728377,6728377
5842156,5842156
6111208,1439715
7357767,7357767
4447867,2451036
1485678,691343
3499800,7960123
819743,255863
3869664,3869664
50608,50608
4816027,3651711
113739,686408
5328010,5328010
2473038,2473038
4400523,4400523
5408903,3263404
6092539,6092539
4382393,7986922
3078633,3078633
65882,318267
3223316,3588288
3433167,1372488
2127969,927040
745959,2041882
3766402,3766402
122663,1782487
1589718,1589718
889607,2520032
5282255,5282255
7069541,2352200
3830509,3830509
4325435,4325435
4798076,4798076
3214884,3214884
1404522,1496663
2555309,2554925
3132284,3132284
599922,599923
6833570,6833570
6163294,6163294
7387119,7387119
3087213,3087213
7767419,7767419
5518157,5518157
5165278,5165278
4558968,5534896
5231678,5231678
3175945,3175945
4018781,4018781
5676773,5676773
6483321,6483321
5128346,5989886
3466737,3466738
3254832,3254832
4409102,4409102
1493111,1493111
5641551,5641551
5038113,5038112
6442489,6445025
2294734,2294734
3059834,2670601
6311123,6311123
8185900,8185900
6676048,6676048
1319312,2016376
2252693,2252693
7577825,7577825
4251121,4249700
8057731,8057731
7757932,7757932
5085388,5085388
5193970,5193970
3371913,3371913
5047783,5047783
4411090,4411090
6057118,6057118
5901484,5901484
2957595,2248879
2238268,2238268
6902980,7728313
5674263,5674263
1241729,1241729
4575791,4577070
7232299,7232299
6308137,6308137
7518580,7518580
6217111,6217111
5941771,5941771
5540727,5540727
5566495,5566495
7390804,7390804
1885687,1980697
6525944,6525944
2511703,2511703
6349160,6349160
3303321,3303321
6529091,6529091
3337909,3337909
7785565,7785565
4798503,4798503
5101884,5101885
2383939,2383939
6628614,6628614
2116690,2116690
7218780,7218780
6742268,6742268
5520552,5520552
7291591,7291591
5695706,5695706
930539,930539
5034979,6771639
6848858,6848858
6603532,6603532
5252951,5252951
7730216,7730216
128647,128647
564880,564880
4788610,4788610
8114799,8114799
5336939,5336939
2996085,2996085
5073273,5073273
3070955,3070955
4092430,4093521
7374525,7374525
5650349,5650349
6826530,6826530
3508749,3508749
4113605,4113605
5560460,5560460
572464,572464
1448623,1448623
1479216,1477298
7941147,7941147
3026104,3026104
7546687,7545949
7948198,7948198
7444883,7444883
2934655,2934655
2001542,2001542
6943321,6943321
7793157,7793157
7837496,7837496
839438,839438
4859708,4859708
5033391,5033391
6114947,6114947
1093081,1093081
6667800,6667800
3905558,3905558
5434387,5434387
4436556,4435299
5033239,5033239
6715385,6715385
2769216,2769216
7009045,7009045
5649733,5649733
6296996,6296996
2642779,2642779
6139374,6139374
3565136,3565136
6600595,6222002
7651088,7651088
4339536,4339536
3419233,3419233
6301600,6301600
4023288,4023288
250433,250433
1975968,1975968
6172766,6172766
5004057,5004057
4416872,4416872
5703698,5703698
5728613,5728613
7204662,7204662
7374539,7374539
5980796,5980796
7824965,7824965
4953297,4953297
7851887,5229257
4656810,4656810
4394639,4394639
5302718,5302718
1316155,6392552
5768995,6166407
6813908,6813907
7762528,7762528
2060956,2057262
7754777,4405883
4797837,4797837
746201,746201
2059990,2059990
2620933,2620933
2101416,2101416
6844984,6851691
5716414,5716414
5624813,5624813
2896608,2896608
7786908,7786908
7827032,7827032
5306238,5306238
7172401,6701559
852910,852910
4274232,4274232
6631501,6631501
2163454,2163454
8017601,7676829
2731943,2731943
7991700,7991700
976151,976151
6069298,6069298
4844936,4844936
3243758,3243758
6613164,5230225
5240670,5281946
5552429,7245133
873482,873482
5222096,5222096
7791664,5083856
5864702,5864702
4511400,4511400
5987829,5987829
5819932,5819932
7526227,7526227
2369803,2369803
7353832,7353832
7451212,7451212
3653622,3448567
8087596,8087596
6832198,6833912
8227990,8227990
5550266,5550266
3139632,3139632
6275586,6275586
5146180,5145914
7792890,786722
4612747,4612747
7564254,7564254
7485720,7485720
6314382,6314382
6402453,6402453
7068712,7068712
8096769,8096769
6859047,6859047
4392327,4392327
7779232,7779232
5783799,5783799
5808370,5808370
7214528,7731902
4738697,4738697
4945989,4945989
6124837,6124837
8201763,8201763
4970406,4970406
4667892,4667892
7073767,7073767
6387956,6387956
6749624,6749624
3233310,3233310
2328553,2328553
4683676,4683676
3224423,3224423
5026537,5026537
2523519,2523519
6531395,5998332
5584995,5584995
3818311,3818311
5675274,5675274
5330149,5330149
7176697,7176697
7078918,7078918
2512420,2512420
6546747,6546747
7371594,7371594
3442386,3442386
4788832,6351845
2270078,2270078
7432745,7432745
4961864,4961864
7379344,7075560
1900679,1900679
3778253,3778253
3127604,3127604
6110183,6110183
7541134,7541134
5155375,5155375
7293132,7293132
2811635,2811635
1951205,1951205
5063045,5063045
5996245,5996245
3962235,3962235
3821298,3821298
5347375,5347375
4676575,4676575
7801031,7801031
2533332,2533332
3939592,3939592
3066079,4861043
7334335,7334335
1644903,1644903
2755937,2755937
7590996,7590996
3791600,3791600
4613209,4613209
5054179,5054179
7866166,7866166
5109715,5109714
3321799,3321799
3077125,2648008
5597149,5597149
5909712,5909712
5733683,5733683
5529172,5529172
2825078,2825078
4383603,4383603
3974192,4006984
8026269,8026269
6170599,6170599
5062385,5408233
2886432,2886432
7030359,7030359
2834065,2834065
4889068,4889068
5113165,5113165
7805253,7805253
3646085,3646085
3709542,3709542
3272838,3272838
2670352,2670352
197358,51144
2886839,2886839
8077710,7164728
8159638,8159638
2705749,2705749
2524847,2524847
5056215,5056215
2879499,2879499
5887516,5775952
6479156,1476052
4845405,4845405
7097452,7097452
6336907,6336907
2314497,2314497
2517440,2517440
5277191,5277191
2701695,2701695
3556453,3556453
6420167,6420167
3773689,3773689
1529421,1529448
7121635,7121635
6124368,6124370
6954798,6954798
5195678,5195678
5836723,5836723
1836236,1836236
7192478,7192478
2513096,2513096
7858563,7858563
4081687,5142499
3671291,3671291
3239458,3589096
593483,5152560
8120017,8120017
2950098,1056215
4949268,4949268
402909,660617
5122036,5122036
6687018,6687018
6457484,6457484
6110145,6110145
1850089,1850089
6020878,6020878
5613523,5613523
2938432,2938432
7885494,7885494
4504416,4504416
5550910,5550910
7099240,7099242
6867947,6867947
5931799,5931799
6072626,6072626
2679535,2679535
4902691,4902691
1322885,1322885
2313467,4072029
6664303,6664303
6718650,6718650
7702435,7702435
8172266,8172266
7736577,7736577
4886869,4886869
5223802,5223802
7735124,7735124
3798793,3798793
6810371,6810371
7151700,7151700
5130662,6413097
3620707,3620708
6222218,6218544
6783235,6783235
3881189,3881189
6928626,6928626
7020171,7020171
6221095,6221095
3288365,3288365
8044762,8044762
6777986,6777986
4514012,4514012
7783529,7783529
8188851,8186473
2142739,2142739
6071017,6071017
7892571,4641497
7621267,7621267
6198796,6198796
1597197,1597197
3453228,7302038
3453976,3453976
4826477,4826477
5928578,5928578
4113315,4113315
3155654,3020364
3935525,3935525
6930184,6930184
799051,799051
4607399,4607399
1677316,1677316
5638285,5638285
2085924,2085924
5122960,5122960
7653853,5388680
4203739,4203739
3739018,5367622
5603327,5887364
6854392,6854392
7548614,7548139
6606686,6606686
1285468,2324290
6765640,6765640
3195089,3195089
3086654,3086654
6861179,6861179
3232189,7473910
2222723,2222723
7140232,7140232
8037516,8037516
2463191,2641330
4901139,4901139
3719827,3719827
3603158,3603158
2733044,2556334
4293592,4293592
6943983,6943983
6256537,6256537
1796786,1796786
7162091,7162091
7900075,3022469
7151257,4891938
2985057,2879083
6502661,6502661
4394138,4394138
3220752,3220752
2607465,2607465
5842994,5842994
1083339,1083339
4214105,4221971
3458714,3458714
6142908,6142908
5815443,5815443
2256433,929187
4883108,3320296
7395581,7395581
6628592,6628592
6975211,6975211
4504638,4504638
5953454,5953454
2972497,2972497
2717380,3784269
6724816,4195442
3987578,3987578
7043780,7043780
3561073,3561073
7813781,7813781
6912932,1456437
7872981,7872981
2181694,2181694
3954315,3954315
3447856,3447856
1313966,1313966
3516366,3609488
1697566,1697566
6869084,6869084
2806691,2806691
7032852,7042914
8061909,8061909
3453013,4813538
5273774,5273774
7771512,7771512
6493468,6493468
6882569,6882569
2581713,2581713
1875014,1875014
4305148,4305147
5857479,5857479
7072732,7072732
3981393,3981393
5517032,3558999
2244661,2244661
4809684,4809684
7784318,7784318
4374923,4374923
618293,618293
4203852,4203852
5996876,5996876
6834229,6834229
5800117,5800117
2813037,2813037
7887569,7887569
1697315,6827230
6511563,2406437
2692820,2692820
4223610,4223610
478398,478398
1238182,1238182
6407977,6407977
7292229,7292229
7006392,4632375
3628843,1347855
3644370,3644370
7694680,7694680
617264,2223301
6219968,6219968
4782608,4782608
7772770,7772770
5111693,5111693
8045689,5375000
6480753,6480753
5962642,5962642
3660864,3660864
2511385,3257317
4424040,4424040
7017998,7017998
7489328,7489328
6602947,6602947
7856117,7856117
6464999,6464999
3654251,3654251
7769802,7769802
3051464,3051464
4660489,4660489
3970407,3970407
1773290,1773290
6143909,6143909
2631013,2631013
6950091,6950203
7767993,7767993
3056453,3097488
3883239,3510218
6035254,6035254
4301448,4301448
6696723,6696723
4297448,4303136
4343570,4343570
4917108,4917108
6069283,6070344
2903226,5056346
6916993,6916993
6554482,6554482
5137607,7470804
7772840,7772840
6623684,4155209
4840959,4840959
5756859,5756859
2952056,2952056
8074461,8074461
5512013,5512013
4379393,4379393
5977487,5977487
3000043,3000043
5367061,5367061
1795287,1795287
2762640,2762640
6747779,6747779
2074504,2074504
7128965,7128965
4614010,4614010
7688484,7688484
7434732,7434732
7574458,7574458
6689038,6689038
8096867,8096867
6803044,6803044
6668019,6668019
2520830,2520830
2825147,2817474
6610544,6610544
8121812,8121812
8130319,8130319
6107804,6107804
7837025,7837025
5708945,5708945
7379283,6172204
5585375,3770516
7507379,7507379
3475367,3475367
3231252,3228959
7645091,7645091
8160975,8160975
5921321,5921321
1770413,1770413
5400638,5400638
5155077,5155077
5519000,5519000
3167271,3167271
2312910,2312910
2352247,2352247
7054102,7054102
6335545,4064393
5790804,5790804
1995640,1995640
7092193,7092442
7833833,7833833
4890848,5284853
3479034,3479034
5161805,5161805
7751634,7751634
2360663,2360663
5562659,5562659
1962665,1962665
6701652,6701652
4466029,4466029
4835322,4835322
1910403,1910403
5158317,5158317
1971580,1971580
2718427,2718427
6613804,6661428
1610920,1610920
7653559,7653559
7018696,7018696
6616853,6616853
5371301,5371301
7902355,7902355
4872150,4872150
2790040,2790040
5674396,3346991
6850776,6850776
1301701,1301701
1109787,1751552
6345039,6345039
3633751,3633751
2621043,2621043
133507,133507
7696836,7696836
1432515,4973747
4280140,3938068
7196615,7196615
6298262,6298262
4055063,4055063
7150645,7150645
5851478,5851478
5678268,5678268
7344410,5064940
4145282,4145282
7032836,7032836
6876990,6876990
1850122,1827030
6267785,6267785
6015318,6015318
5020614,5020614
1526305,1526308
7440266,7440266
6037670,6037670
3737159,3737159
3721822,3721822
6900073,6900073
5092558,5092558
3725893,3725893
1302393,1302393
6234527,6234527
2224275,5980672
84867,84867
2860725,2860725
8144427,8144427
1881764,1881764
7952488,7952488
7456904,7456904
7810855,7810855
3733105,3733105
5931595,5928860
5927391,5927391
5507522,5507522
6051059,6051059
7035946,7035945
450143,450143
2983901,2983901
4701642,4701642
7097673,7097673
8146015,8146015
4736433,4736433
1823956,1823956
5063788,5063788
5676031,5676031
6019629,6019629
7935840,7938829
5952326,5952326
5087325,5087325
6748999,6748999
2159101,2159101
5626155,2145592
4133790,4133790
6232067,6232067
5225760,5225760
7769275,7769275
7698125,7698125
6567913,6567913
7788918,7788918
300408,300408
4903217,4903217
5909176,5909176
2911606,2911606
3871744,3871744
1345644,1345644
3554604,3554604
5164965,5164965
6577240,6577240
6916648,6916648
6429407,6429407
6929491,2693018
2206670,2206670
6912975,6912975
4312159,4312159
4194816,4194816
3636828,3636828
7726880,7726880
6861574,6861574
7536641,7536641
4052975,4052975
3454965,3454965
451341,451341
996394,996394
5183624,5184076
7548824,7548824
1047272,1047272
7226327,7226327
4649537,4649537
3605296,3605296
7595159,7595159
869618,869618
3051540,1104797
6775543,6775543
7187689,7187689
6245457,6245457
7267107,7267107
7904533,7904533
6522267,6522267
2118110,2118110
1636986,1636986
4135521,4135521
2188346,2188346
1373576,1373576
7806866,7806866
5595726,5595726
87017,87017
5400988,5400988
1258462,1258462
2907511,3841536
6499286,5406386
1142064,1142064
3046396,3046396
3820278,3820278
6732410,6732410
2926161,2926161
4014949,4014949
2155269,2155269
4231008,4231008
6671454,6671157
4753714,5203060
4382549,4699679
503479,503479
2368115,2368115
4612511,4612511
3442180,3442180
6944441,6944441
5730283,5730283
4029982,246916
6972699,6972699
6434519,6434519
3815996,3815996
1346480,1346480
5875841,7298213
3947575,3947575
1561130,1567332
6043186,6043186
5841912,5841912
8195163,8195163
6492420,6492420
4917537,4917537
7303865,5025173
7287163,7287163
4188198,4188198
4346470,4346470
3989425,3989425
710612,710612
4050958,4050958
8223399,8223399
2861258,2861272
5859149,5859149
1821237,1821237
7409103,7409103
4073957,4073957
6653143,4273398
2769650,2769650
7323756,7323756
8129887,8129887
4409172,4409172
5958609,6238823
7423670,7423670
8064878,8064878
7755109,7755109
7231256,7231256
4302064,4302064
804708,804708
7434371,7434371
1540184,1540183
5454446,5454446
7298823,7298823
7015154,7015154
6704411,6704411
4889239,4889239
3920008,855902
2286202,5891895
5167845,5167845
7372328,7372328
6748251,6748251
1271745,1271745
4173250,4173250
5834067,5834067
7047096,7047096
2445273,183026
6443454,3735995
5899562,5899562
6094021,5182796
8160074,8160074
4230204,4230204
6822449,6823580
6733291,6733291
2293645,2293645
7224613,7224613
6991904,6898473
6685766,6685766
1132038,6806168
2724103,2724103
2109275,2114382
3013212,4733918
2033113,2033113
5416247,5416247
7949404,7949404
43348,43348
7007300,7007300
3527395,3527395
7749634,7749634
6581834,6581834
2306878,2306878
5065210,5065210
7648203,7648203
8047956,8047956
6513366,6513366
7874053,7874053
5912799,5912799
3530830,7555419
1347406,1347406
8016516,8016516
276363,276363
4350425,4350425
5621655,5621655
6914885,6914885
4465070,4465070
6196002,6196002
5557933,5557933
5301970,5301970
3488666,3473334
324083,324083
4473820,4473820
6165399,6165399
6747646,6747646
7157071,7157071
7870749,2212160
6609073,6609073
5411034,5411034
3382526,3382526
6901782,6765100
5778908,5778908
4100378,5326168
2393831,4200425
2766549,2766549
3965182,4345096
6892955,6892955
3050895,3050895
7945669,7945669
3757074,3757074
7251958,7082700
7920978,3783897
1929555,1929555
3292604,3292604
3824062,3824062
4801435,4801435
456380,456380
1357986,6021726
3679982,3679982
6043981,6043981
7600917,7600917
2909451,2909451
2797654,2797654
6604391,6604391
4932581,4932581
8134351,8134351
3550213,3550213
3161596,3161596
1094778,1094778
5599397,5599397
5570000,5570000
7378317,7378317
6401744,5334286
1882634,1882634
1592893,1592893
525764,525764
4769744,4769744
7048374,7048374
1878373,1878373
3009249,3009249
4311721,4311721
2508401,2508401
5316147,1730623
4026247,2822785
149499,149499
3395418,3395418
542906,542906
224359,224359
4512268,4512268
6983717,6993138
5853274,5853274
8184538,2777285
2860304,2860304
2558444,2558444
5821185,5821185
6048725,6048725
6419666,6419666
4532932,4532932
7362878,7362524
1782325,1782325
4250244,4250244
3875607,3875607
5995286,5995286
5467216,5467216
1987926,2326887
4428325,4428325
2469742,2469742
4323198,4323198
5807563,5807563
3558259,3558259
7233592,7233592
7327387,7327387
5762440,5762440
8228863,8228863
6226019,6226019
7217285,7217285
6299216,6299216
7804885,7804885
6890134,6890134
7948539,7948539
2214480,2214480
1960780,2504519
7731376,7731376
7282073,7282073
7064204,7064204
1873879,1873879
2985734,2985734
7954112,2619697
7101670,7101670
1649475,5048998
4809141,4809141
7625739,7625739
4300041,4728819
7189612,7189613
6976909,6976909
6891444,6891444
2814954,1241295
7310823,2490015
7161958,7161958
3609708,3619414
7176124,7176124
3991160,3991160
1805634,1805634
6866364,6866293
5522203,5718727
6350352,6010669
7797481,7797481
3634212,3494584
1245680,1155287
7065153,7065153
4471920,4471920
4075721,4075721
7072351,7072351
3537113,3537113
4089681,2864122
2027161,2027597
3818812,3819195
5730159,5730159
7220705,3404671
6950963,6950963
5667853,5667853
4615277,4615277
6945410,3395773
8229619,8229619
7461983,5796273
6920711,6602279
4878241,4878241
20761,20761
7020958,7020958
1185818,1185818
4241473,4241473
5528149,5528149
6927590,6927590
2534220,2534220
8000992,8000992
3591175,3591175
6998863,6998863
7064580,7064580
5909530,5909530
5750001,1270372
4072165,4072165
3377836,7238120
6353997,6353997
952174,952174
4627120,4627120
5987323,5987323
8190846,8190846
3505113,3505113
5276611,5276611
2377847,2377847
7227376,7227376
7565941,7565941
6382192,6382192
4051464,4051464
5068949,4849253
4221368,4221368
5870444,5870444
5953640,5953640
4419564,4419146
1220697,1093701
